codigoint;codigoean;descricao;loja;embseparacao;ppcx;eicx;capcx;ltmix;secaoope;grupomerc
1020489;7891000396599;LEITE PO SH 350G INT NINHO;001;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;002;12;0,83;1,83;2,83;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;003;12;1,67;2,67;2,83;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;004;12;0,67;1,83;1,42;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;005;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;006;12;0,67;1,83;2,83;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;007;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;008;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;011;12;0,83;1,83;5,67;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;012;12;0,83;1,83;2,83;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;013;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;014;12;0,67;1,83;1,42;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;017;12;0,00;0,00;0,00;A;10;102
1020489;7891000396599;LEITE PO SH 350G INT NINHO;018;12;0,83;1,83;2,83;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;002;12;0,83;2,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;003;12;2,00;3,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;004;12;0,00;0,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;005;12;0,00;0,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;006;12;0,83;2,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;007;12;0,00;0,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;008;12;0,00;0,00;2,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;011;12;0,83;2,00;4,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;012;12;0,83;2,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;013;12;0,00;0,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;014;12;0,83;2,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;017;12;0,00;0,00;1,00;A;10;102
1023624;7891000409299;LEITE PO SH 350G NINHO 10% INTEGRAL INST;018;12;0,83;2,00;1,00;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;002;12;0,83;1,83;0,83;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;003;12;2,00;3,00;1,67;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;004;12;0,83;1,83;1,67;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;005;12;0,67;1,83;0,83;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;006;12;0,83;1,83;2,50;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;007;12;0,67;1,67;1,67;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;008;12;0,67;1,67;3,33;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;011;12;0,83;1,83;5,00;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;012;12;0,83;1,83;1,67;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;013;12;0,67;1,83;2,50;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;014;12;0,67;1,83;0,83;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;017;12;0,83;1,83;0,83;A;10;102
1020391;7891000395905;LEITE PO SH 350G NINHO INTEGRAL INST;018;12;0,83;1,83;1,67;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;002;28;1,00;2,00;1,21;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;003;28;1,00;2,00;1,21;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;006;28;1,00;2,00;1,21;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;011;28;1,00;2,00;1,82;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;012;28;1,00;2,00;1,82;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;013;28;1,00;2,00;2,43;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;014;28;1,00;2,00;0,61;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;017;28;1,00;2,00;1,21;A;10;102
32711;7896504301322;LEITE PO SH 360G INT STA CLARA;018;28;1,00;2,00;1,21;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;001;25;0,60;1,60;6,80;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;002;25;0,60;1,60;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;003;25;1,20;2,60;0,68;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;004;25;0,60;2,00;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;005;25;0,60;1,60;0,00;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;006;25;0,60;1,60;0,68;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;007;25;0,60;1,60;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;008;25;0,60;1,60;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;011;25;0,80;1,80;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;012;25;0,80;1,80;1,36;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;013;25;0,60;1,60;2,72;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;014;25;0,60;1,60;0,68;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;017;25;0,60;1,60;2,72;A;10;102
1011845;7898929966100;LEITE PO SH 400G CCGL INTEGRAL INST;018;25;0,60;1,80;0,68;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;001;25;0,60;1,60;4,08;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;002;25;2,00;3,00;1,36;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;003;25;6,00;7,00;4,08;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;004;25;2,00;3,00;2,04;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;005;25;2,00;3,00;1,36;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;006;25;2,00;3,00;4,08;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;007;25;2,00;3,00;2,04;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;008;25;2,00;3,00;2,04;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;011;25;4,00;5,00;8,16;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;012;25;4,00;5,00;4,08;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;013;25;2,00;3,00;2,72;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;014;25;2,00;3,00;0,68;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;017;25;2,00;3,00;1,36;A;10;102
20152;7896079510198;LEITE PO SH 400G ELEGE INTEGRAL INST;018;25;2,00;3,00;4,08;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;001;25;0,60;1,60;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;002;25;0,60;1,60;0,68;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;003;25;1,40;2,40;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;004;25;0,60;1,60;0,68;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;005;25;0,60;1,60;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;006;25;0,80;1,80;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;007;25;0,60;1,60;2,04;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;008;25;0,60;1,60;2,04;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;011;25;0,80;1,80;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;012;25;1,00;2,00;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;013;25;0,60;1,60;1,36;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;014;25;0,60;1,60;0,68;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;017;25;0,60;1,60;2,72;A;10;102
1010874;7898929966094;LEITE PO SH 400G INT CCGL;018;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;002;25;0,60;1,60;0,68;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;003;25;1,00;2,00;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;004;25;0,60;1,60;0,68;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;005;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;006;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;007;25;0,60;1,60;2,04;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;008;25;0,60;1,60;0,68;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;011;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;012;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;013;25;0,60;1,60;1,36;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;014;25;0,60;1,60;0,68;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;017;25;0,60;1,60;2,72;A;10;102
1011310;7898929966117;LEITE PO SH DESN 400G CCGL;018;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;002;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;003;25;1,60;2,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;004;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;005;25;0,60;1,60;0,68;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;006;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;007;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;008;25;0,60;1,60;1,36;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;011;25;0,60;1,60;2,72;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;012;25;0,60;1,60;2,72;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;013;25;0,60;1,60;2,72;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;014;25;0,60;1,60;0,68;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;017;25;0,60;1,60;0,68;A;10;102
97713;7896079510372;LEITE PO SH DESN 400G ELEGE R.3;018;25;0,60;1,60;1,36;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;002;12;0,75;1,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;003;12;1,50;2,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;004;12;0,00;0,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;005;12;0,00;0,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;006;12;0,00;0,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;007;12;0,00;0,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;008;12;0,00;0,00;2,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;011;12;0,00;0,00;4,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;012;12;0,75;1,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;013;12;0,75;1,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;014;12;0,75;1,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;017;12;0,00;0,00;1,00;A;10;102
1023611;7891000409367;LEITE PO SH NINHO INT INST GTS 10% 350G;018;12;0,00;0,00;1,00;A;10;102
1010652;7896327515296;ACHOC APTI ZERO PT 210G;002;6;1,00;2,00;2,33;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;003;6;1,33;2,33;3,50;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;006;6;1,00;2,00;4,67;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;011;6;1,00;2,00;4,67;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;012;6;1,00;2,00;1,17;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;013;6;1,00;2,00;1,17;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;014;6;1,00;2,00;3,50;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;017;6;1,00;2,00;4,67;A;10;103
1010652;7896327515296;ACHOC APTI ZERO PT 210G;018;6;1,00;2,00;2,33;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;002;12;2,00;3,00;2,92;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;003;12;4,00;5,00;5,83;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;004;12;1,50;2,50;0,58;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;005;12;1,00;2,00;1,75;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;006;12;1,00;2,00;2,92;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;007;12;1,00;2,00;4,67;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;008;12;0,83;1,83;1,75;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;011;12;4,00;5,00;2,33;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;012;12;1,50;2,50;1,17;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;013;12;1,00;2,00;2,92;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;014;12;1,00;2,00;2,33;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;017;12;1,00;2,00;1,17;A;10;103
1018116;7891097101472;ACHOC LIQ ELEGE BOB ESPONJA 1L;018;12;1,50;2,50;5,83;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;002;12;2,00;3,00;2,92;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;003;12;3,00;4,00;5,83;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;004;12;1,00;2,00;0,58;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;005;12;1,00;2,00;3,50;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;006;12;1,00;2,00;2,92;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;007;12;1,00;2,00;5,83;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;008;12;1,00;2,00;1,75;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;011;12;1,50;2,50;3,50;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;012;12;1,50;2,50;1,17;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;013;12;2,00;3,00;2,92;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;014;12;1,50;2,50;2,33;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;017;12;1,50;2,50;1,17;A;10;103
1008608;7898080640444;ACHOC LIQ ITALAC 1L;018;12;3,00;4,00;5,83;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;001;24;2,50;3,50;5,42;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;002;24;15,00;16,00;20,58;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;003;24;15,50;16,50;19,50;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;004;24;8,17;9,17;1,08;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;005;24;8,17;9,17;6,50;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;006;24;15,00;16,00;10,83;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;007;24;8,17;9,17;20,58;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;008;24;8,17;9,17;4,33;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;011;24;8,17;9,17;13,00;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;012;24;11,00;12,00;35,75;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;013;24;10,00;11,00;20,58;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;014;24;8,17;9,17;6,50;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;017;24;5,92;6,92;10,83;A;10;103
9986480;7898080640239;ACHOC LIQ ITALAC 200ML;018;24;15,00;16,00;20,58;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;002;27;9,00;10,00;13,48;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;003;27;35,00;36,00;31,78;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;004;27;4,00;5,00;0,96;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;005;27;4,00;5,00;4,81;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;006;27;8,00;9,00;13,48;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;007;27;4,00;5,00;21,19;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;008;27;4,00;5,00;3,85;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;011;27;14,00;15,00;7,22;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;012;27;14,00;15,00;15,41;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;013;27;14,00;15,00;13,48;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;014;27;6,00;7,00;5,78;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;017;27;6,00;7,00;13,48;A;10;103
1005980;7891000359822;ACHOC LIQ NESCAU ACTIC GO 180ML;018;27;14,00;15,00;13,48;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;002;27;0,81;1,81;1,93;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;003;27;2,00;3,00;2,89;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;006;27;0,81;1,81;6,74;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;012;27;2,00;3,00;1,93;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;013;27;0,81;1,81;0,48;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;014;27;0,81;1,81;1,93;A;10;103
1015109;7891000381113;ACHOC LIQ NESCAU ZERO LACTOSE 180ML;018;27;0,81;1,81;6,74;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;002;27;1,85;2,85;7,70;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;003;27;3,00;4,00;6,74;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;006;27;0,81;1,81;7,70;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;011;27;0,81;1,81;1,44;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;012;27;2,00;3,00;2,89;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;013;27;0,81;1,81;7,70;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;014;27;0,81;1,81;1,93;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;017;27;2,00;3,00;11,56;A;10;103
1015860;7891000366141;ACHOC LIQ NESQUIK MORANGO 180ML;018;27;0,81;1,81;7,70;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;002;12;2,00;3,00;2,92;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;003;12;5,00;6,00;5,83;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;004;12;2,00;3,00;0,58;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;005;12;2,00;3,00;3,50;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;006;12;2,00;3,00;2,92;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;007;12;2,00;3,00;5,83;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;008;12;3,00;4,00;3,50;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;011;12;3,00;4,00;3,50;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;012;12;3,00;4,00;1,75;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;013;12;3,00;4,00;2,92;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;014;12;2,00;3,00;2,33;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;017;12;2,00;3,00;1,75;A;10;103
1008503;7896256602104;ACHOC LIQ SHOWKINHO 1L;018;12;2,00;3,00;5,83;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;001;27;5,93;6,93;4,81;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;002;27;25,00;26,00;18,30;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;003;27;30,00;31,00;28,89;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;004;27;15,00;16,00;1,93;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;005;27;15,00;16,00;5,78;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;006;27;24,89;25,89;9,63;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;007;27;15,00;16,00;18,30;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;008;27;10,00;11,00;5,78;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;011;27;55,00;56,00;9,63;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;012;27;38,00;39,00;31,78;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;013;27;35,41;36,41;18,30;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;014;27;10,00;11,00;5,78;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;017;27;8,00;9,00;9,63;A;10;103
1008504;7896256602111;ACHOC LIQ SHOWKINHO 200ML;018;27;33,04;34,04;18,30;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;002;27;5,00;6,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;003;27;10,00;11,00;11,56;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;004;27;4,00;5,00;1,93;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;005;27;4,00;5,00;4,81;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;006;27;4,00;5,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;007;27;4,00;5,00;9,63;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;008;27;4,00;5,00;3,85;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;011;27;10,00;11,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;012;27;10,00;11,00;15,41;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;013;27;10,00;11,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;014;27;4,00;5,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;017;27;4,00;5,00;5,78;A;10;103
1381;7894321722016;ACHOC LIQ TODDYNHO 200ML;018;27;10,00;11,00;5,78;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;002;27;0,74;1,74;4,81;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;003;27;2,00;3,00;6,74;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;004;27;0,74;1,74;0,96;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;005;27;0,74;1,74;2,89;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;006;27;0,74;1,74;4,81;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;007;27;0,74;1,74;9,63;A;10;103
1002779;7894321242521;ACHOC LIQ TODDYNHO LEVINHO 200ML;008;27;0,74;1,74;3,85;A;10;103
